name,type,category,population
Seychelles,2,World,4442335081
Seychelles,3,Seychelles,71057
Seychelles,3,World,5314120608
Seychelles,4,Seychelles,80060
Seychelles,4,World,6146975643
Seychelles,5,Seychelles,92409
Seychelles,5,World,6983692589
Seychelles,6,Seychelles,99240
Seychelles,6,World,7424710521
Seychelles,7,Seychelles,105530
Seychelles,7,World,7839145073
Sierra Leone,1,Sierra Leone,2778557
Sierra Leone,1,World,3691358104
Sierra Leone,2,Sierra Leone,3367477
Sierra Leone,2,World,4439032894
Sierra Leone,3,Sierra Leone,4325388
Sierra Leone,3,World,5309866277
Sierra Leone,4,Sierra Leone,4584067
Sierra Leone,4,World,6142471636
Sierra Leone,5,Sierra Leone,6436698
Sierra Leone,5,World,6977348300
Sierra Leone,6,Sierra Leone,7314773
Sierra Leone,6,World,7417494988
Sierra Leone,7,Sierra Leone,8233969
Sierra Leone,7,World,7831016634
Singapore,1,Singapore,2061831
Singapore,1,World,3692074830
Singapore,2,Singapore,2400729
Singapore,2,World,4439999642
Singapore,3,Singapore,3022209
Singapore,3,World,5311169456
Singapore,4,Singapore,4053602
Singapore,4,World,6143002101
Singapore,5,Singapore,5163590
Singapore,5,World,6978621408
Singapore,6,Singapore,5650018
Singapore,6,World,7419159743
Singapore,7,Singapore,5909869
Singapore,7,World,7833340734
Sint Maarten,1,Sint Maarten,6260
Sint Maarten,1,World,3694130401
Sint Maarten,2,Sint Maarten,12243
Sint Maarten,2,World,4442388128
Sint Maarten,3,Sint Maarten,27845
Sint Maarten,3,World,5314163820
Sint Maarten,4,Sint Maarten,30489
Sint Maarten,4,World,6147025214
Sint Maarten,5,Sint Maarten,33034
Sint Maarten,5,World,6983751964
Sint Maarten,6,Sint Maarten,40205
Sint Maarten,6,World,7424769556
Sint Maarten,7,Sint Maarten,43621
Sint Maarten,7,World,7839206982
Slovakia,1,Slovakia,4522867
Slovakia,1,World,3689613794
Slovakia,2,Slovakia,4973883
Slovakia,2,World,4437426488
Slovakia,3,Slovakia,5261305
Slovakia,3,World,5308930360
Slovakia,4,Slovakia,5376690
Slovakia,4,World,6141679013
Slovakia,5,Slovakia,5396424
Slovakia,5,World,6978388574
Slovakia,6,Slovakia,5424444
Slovakia,6,World,7419385317
Slovakia,7,Slovakia,5456681
Slovakia,7,World,7833793922
Slovenia,1,Slovenia,1741286
Slovenia,1,World,3692395375
Slovenia,2,Slovenia,1901570
Slovenia,2,World,4440498801
Slovenia,3,Slovenia,1986024
Slovenia,3,World,5312205641
Slovenia,4,Slovenia,1984339
Slovenia,4,World,6145071364
Slovenia,5,Slovenia,2057286
Slovenia,5,World,6981727712
Slovenia,6,Slovenia,2080862
Slovenia,6,World,7422728899
Slovenia,7,Slovenia,2117641
Slovenia,7,World,7837132962
Solomon Islands,1,Solomon Islands,172833
Solomon Islands,1,World,3693963828
Solomon Islands,2,Solomon Islands,233668
Solomon Islands,2,World,4442166703
Solomon Islands,3,Solomon Islands,324171
Solomon Islands,3,World,5313867494
Solomon Islands,4,Solomon Islands,429978
Solomon Islands,4,World,6146625725
Solomon Islands,5,Solomon Islands,540394
Solomon Islands,5,World,6983244604
Solomon Islands,6,Solomon Islands,612660
Solomon Islands,6,World,7424197101
Solomon Islands,7,Solomon Islands,691191
Solomon Islands,7,World,7838559412
Somalia,1,Somalia,3720977
Somalia,1,World,3690415684
Somalia,2,Somalia,5892224
Somalia,2,World,4436508147
Somalia,3,Somalia,6999096
Somalia,3,World,5307192569
Somalia,4,Somalia,8721465
Somalia,4,World,6138334238
Somalia,5,Somalia,12026649
Somalia,5,World,6971758349
Somalia,6,Somalia,13763906
Somalia,6,World,7411045855
Somalia,7,Somalia,16537016
Somalia,7,World,7822713587
South Africa,1,South Africa,22368306
South Africa,1,World,3671768355
South Africa,2,South Africa,29463549
South Africa,2,World,4412936822
South Africa,3,South Africa,39877570
South Africa,3,World,5274314095
South Africa,4,South Africa,46813266
South Africa,4,World,6100242437
South Africa,5,South Africa,51784921
South Africa,5,World,6932000077
South Africa,6,South Africa,55876504
South Africa,6,World,7368933257
South Africa,7,South Africa,58801927
South Africa,7,World,7780448676
South Korea,1,South Korea,32601143
South Korea,1,World,3661535518
South Korea,2,South Korea,38170501
South Korea,2,World,4404229870
South Korea,3,South Korea,44120039
South Korea,3,World,5270071626
South Korea,4,South Korea,46788591
South Korea,4,World,6100267112
South Korea,5,South Korea,48813042
South Korea,5,World,6934971956
South Korea,6,South Korea,50994401
South Korea,6,World,7373815360
South Korea,7,South Korea,51844690
South Korea,7,World,7787405913
South Sudan,1,South Sudan,3342410
South Sudan,1,World,3690794251
South Sudan,2,South Sudan,4192011
South Sudan,2,World,4438208360
South Sudan,3,South Sudan,4750817
South Sudan,3,World,5309440848
South Sudan,4,South Sudan,6114440
South Sudan,4,World,6140941263
South Sudan,5,South Sudan,9714419
South Sudan,5,World,6974070579
South Sudan,6,South Sudan,11194299
South Sudan,6,World,7413615462
South Sudan,7,South Sudan,10606227
South Sudan,7,World,7828644376
Spain,1,Spain,33792617
Spain,1,World,3660344044
Spain,2,Spain,37491666
Spain,2,World,4404908705
Spain,3,Spain,38889889
Spain,3,World,5275301776
Spain,4,Spain,40741651
Spain,4,World,6106314052
Spain,5,Spain,46572772
Spain,5,World,6937212226
Spain,6,Spain,46431342
Spain,6,World,7378378419
Spain,7,Spain,47363807
Spain,7,World,7791886796
Sri Lanka,1,Sri Lanka,12388769
Sri Lanka,1,World,3681747892
Sri Lanka,2,Sri Lanka,14943645
Sri Lanka,2,World,4427456726
Sri Lanka,3,Sri Lanka,17204094
Sri Lanka,3,World,5296987571
Sri Lanka,4,Sri Lanka,18776371
Sri Lanka,4,World,6128279332
Sri Lanka,5,Sri Lanka,20668557
Sri Lanka,5,World,6963116441
Sri Lanka,6,Sri Lanka,21336697
Sri Lanka,6,World,7403473064
Sri Lanka,7,Sri Lanka,21715079
Sri Lanka,7,World,7817535524
Sudan,1,Sudan,11305206
Sudan,1,World,3682831455
Sudan,2,Sudan,16673586
Sudan,2,World,4425726785
Sudan,3,Sudan,21090886
Sudan,3,World,5293100779
Sudan,4,Sudan,26298773
Sudan,4,World,6120756930
Sudan,5,Sudan,33739933
Sudan,5,World,6950045065
Sudan,6,Sudan,38171178
Sudan,6,World,7386638583
Sudan,7,Sudan,44440486
Sudan,7,World,7794810117
Suriname,1,Suriname,379918
Suriname,1,World,3693756743
Suriname,2,Suriname,375112
Suriname,2,World,4442025259
Suriname,3,Suriname,412756
Suriname,3,World,5313778909
Suriname,4,Suriname,478998
Suriname,4,World,6146576705
Suriname,5,Suriname,546080
Suriname,5,World,6983238918
Suriname,6,Suriname,575475
Suriname,6,World,7424234286
Suriname,7,Suriname,607065
Suriname,7,World,7838643538
Sweden,1,Sweden,8027702
Sweden,1,World,3686108959
Sweden,2,Sweden,8311763
Sweden,2,World,4434088608
Sweden,3,Sweden,8548406
Sweden,3,World,5305643259
Sweden,4,Sweden,8871043
Sweden,4,World,6138184660
Sweden,5,Sweden,9381729
Sweden,5,World,6974403269
Sweden,6,Sweden,9849349
Sweden,6,World,7414960412
Sweden,7,Sweden,10368969
Sweden,7,World,7828881634
Switzerland,1,Switzerland,6181227
Switzerland,1,World,3687955434
Switzerland,2,Switzerland,6319113
Switzerland,2,World,4436081258
Switzerland,3,Switzerland,6711693
Switzerland,3,World,5307479972
Switzerland,4,Switzerland,7182059
Switzerland,4,World,6139873644
Switzerland,5,Switzerland,7822435
Switzerland,5,World,6975962563
Switzerland,6,Switzerland,8281732
Switzerland,6,World,7416528029
Switzerland,7,Switzerland,8638613
Switzerland,7,World,7830611990
Syria,1,Syria,6319199
Syria,1,World,3687817462
Syria,2,Syria,8898954
Syria,2,World,4433501417
Syria,3,Syria,12408996
Syria,3,World,5301782669
Syria,4,Syria,16307654
Syria,4,World,6130748049
Syria,5,Syria,22337563
Syria,5,World,6961447435
Syria,6,Syria,19205178
Syria,6,World,7405604583
Syria,7,Syria,20772595
Syria,7,World,7818478008
Taiwan,1,Taiwan,14957870
Taiwan,1,World,3679178791
Taiwan,2,Taiwan,18100281
Taiwan,2,World,4424300090
Taiwan,3,Taiwan,20586174
Taiwan,3,World,5293605491
Taiwan,4,Taiwan,22194731
Taiwan,4,World,6124860972
Taiwan,5,Taiwan,23083083
Taiwan,5,World,6960701915
Taiwan,6,Taiwan,23512136
Taiwan,6,World,7401297625
Taiwan,7,Taiwan,23821464
Taiwan,7,World,7815429139
Tajikistan,1,Tajikistan,2993019
Tajikistan,1,World,3691143642
Tajikistan,2,Tajikistan,4045965
Tajikistan,2,World,4438354406
Tajikistan,3,Tajikistan,5417860
Tajikistan,3,World,5308773805
Tajikistan,4,Tajikistan,6272998
Tajikistan,4,World,6140782705
Tajikistan,5,Tajikistan,7621779
Tajikistan,5,World,6976163219
Tajikistan,6,Tajikistan,8524063
Tajikistan,6,World,7416285698
Tajikistan,7,Tajikistan,9543207
Tajikistan,7,World,7829707396
Tanzania,1,Tanzania,13618192
Tanzania,1,World,3680518469
Tanzania,2,Tanzania,19297659
Tanzania,2,World,4423102712
Tanzania,3,Tanzania,26206012
Tanzania,3,World,5287985653
Tanzania,4,Tanzania,34463704
Tanzania,4,World,6112591999
Tanzania,5,Tanzania,45110527
Tanzania,5,World,6938674471
Tanzania,6,Tanzania,52542823
Tanzania,6,World,7372266938
Tanzania,7,Tanzania,61704518
Tanzania,7,World,7777546085
Thailand,1,Thailand,35791728
Thailand,1,World,3658344933
Thailand,2,Thailand,45737753
Thailand,2,World,4396662618
Thailand,3,Thailand,55228410
Thailand,3,World,5258963255
Thailand,4,Thailand,63066603
Thailand,4,World,6083989100
Thailand,5,Thailand,68270489
Thailand,5,World,6915514509
Thailand,6,Thailand,70294397
Thailand,6,World,7354515364
Thailand,7,Thailand,71475664
Thailand,7,World,7767774939
Timor-Leste,1,Timor-Leste,554021
Timor-Leste,1,World,3693582640
Timor-Leste,2,Timor-Leste,642224
Timor-Leste,2,World,4441758147
Timor-Leste,3,Timor-Leste,758106
Timor-Leste,3,World,5313433559
Timor-Leste,4,Timor-Leste,878360
Timor-Leste,4,World,6146177343
Timor-Leste,5,Timor-Leste,1088486
Timor-Leste,5,World,6982696512
Timor-Leste,6,Timor-Leste,1205813
Timor-Leste,6,World,7423603948
Timor-Leste,7,Timor-Leste,1299995
Timor-Leste,7,World,7837950608
Togo,1,Togo,2197383
Togo,1,World,3691939278
Togo,2,Togo,2838110
Togo,2,World,4439562261
Togo,3,Togo,3875947
Togo,3,World,5310315718
Togo,4,Togo,5008035
Togo,4,World,6142047668
Togo,5,Togo,6571855
Togo,5,World,6977213143
Togo,6,Togo,7473229
Togo,6,World,7417336532
Togo,7,Togo,8442580
Togo,7,World,7830808023
Tokelau,1,Tokelau,1714
Tokelau,1,World,3694134947
Tokelau,2,Tokelau,1647
Tokelau,2,World,4442398724
Tokelau,3,Tokelau,1669
Tokelau,3,World,5314189996
Tokelau,4,Tokelau,1666
Tokelau,4,World,6147054037
Tokelau,5,Tokelau,1367
Tokelau,5,World,6983783631
Tokelau,6,Tokelau,1454
Tokelau,6,World,7424808307
Tokelau,7,Tokelau,1827
Tokelau,7,World,7839248776
Tonga,1,Tonga,86484
Tonga,1,World,3694050177
Tonga,2,Tonga,96708
Tonga,2,World,4442303663
Tonga,3,Tonga,98727
Tonga,3,World,5314092938
Tonga,4,Tonga,102603
Tonga,4,World,6146953100
Tonga,5,Tonga,107383
Tonga,5,World,6983677615
Tonga,6,Tonga,106122
Tonga,6,World,7424703639
Tonga,7,Tonga,105254
Tonga,7,World,7839145349
Trinidad and Tobago,1,Trinidad and Tobago,988890
Trinidad and Tobago,1,World,3693147771
Trinidad and Tobago,2,Trinidad and Tobago,1127852
Trinidad and Tobago,2,World,4441272519
Trinidad and Tobago,3,Trinidad and Tobago,1266518
Trinidad and Tobago,3,World,5312925147
Trinidad and Tobago,4,Trinidad and Tobago,1332203
Trinidad and Tobago,4,World,6145723500
Trinidad and Tobago,5,Trinidad and Tobago,1410296
Trinidad and Tobago,5,World,6982374702
Trinidad and Tobago,6,Trinidad and Tobago,1460177
Trinidad and Tobago,6,World,7423349584
Trinidad and Tobago,7,Trinidad and Tobago,1518147
Trinidad and Tobago,7,World,7837732456
Tunisia,1,Tunisia,5047404
Tunisia,1,World,3689089257
Tunisia,2,Tunisia,6578156
Tunisia,2,World,4435822215
Tunisia,3,Tunisia,8440023
Tunisia,3,World,5305751642
Tunisia,4,Tunisia,9893316
Tunisia,4,World,6137162387
Tunisia,5,Tunisia,10895063
Tunisia,5,World,6972889935
Tunisia,6,Tunisia,11557779
Tunisia,6,World,7413251982
Tunisia,7,Tunisia,12161723
Tunisia,7,World,7827088880
Turkey,1,Turkey,35540990
Turkey,1,World,3658595671
Turkey,2,Turkey,44089069
Turkey,2,World,4398311302
Turkey,3,Turkey,54324142
Turkey,3,World,5259867523
Turkey,4,Turkey,64113547
Turkey,4,World,6082942156
Turkey,5,Turkey,73195345
Turkey,5,World,6910589653
Turkey,6,Turkey,79646178
Turkey,6,World,7345163583
Turkey,7,Turkey,84135428
Turkey,7,World,7755115175
Turkmenistan,1,Turkmenistan,2201432
Turkmenistan,1,World,3691935229
Turkmenistan,2,Turkmenistan,2862903
Turkmenistan,2,World,4439537468
Turkmenistan,3,Turkmenistan,3720278
Turkmenistan,3,World,5310471387
Turkmenistan,4,Turkmenistan,4569132
Turkmenistan,4,World,6142486571
Turkmenistan,5,Turkmenistan,5267970
Turkmenistan,5,World,6978517028
Turkmenistan,6,Turkmenistan,5766431
Turkmenistan,6,World,7419043330
Turkmenistan,7,Turkmenistan,6250438
Turkmenistan,7,World,7833000165
Turks and Caicos Islands,1,Turks and Caicos Islands,5665
Turks and Caicos Islands,1,World,3694130996
Turks and Caicos Islands,2,Turks and Caicos Islands,7598
Turks and Caicos Islands,2,World,4442392773
Turks and Caicos Islands,3,Turks and Caicos Islands,11709
Turks and Caicos Islands,3,World,5314179956
Turks and Caicos Islands,4,Turks and Caicos Islands,18744
Turks and Caicos Islands,4,World,6147036959
Turks and Caicos Islands,5,Turks and Caicos Islands,29726
Turks and Caicos Islands,5,World,6983755272
Turks and Caicos Islands,6,Turks and Caicos Islands,36538
Turks and Caicos Islands,6,World,7424773223
Turks and Caicos Islands,7,Turks and Caicos Islands,44276
Turks and Caicos Islands,7,World,7839206327
Tuvalu,1,Tuvalu,5814
Tuvalu,1,World,3694130847
Tuvalu,2,Tuvalu,7731
Tuvalu,2,World,4442392640
Tuvalu,3,Tuvalu,9182
Tuvalu,3,World,5314182483
Tuvalu,4,Tuvalu,9638
Tuvalu,4,World,6147046065
Tuvalu,5,Tuvalu,10550
Tuvalu,5,World,6983774448
Tuvalu,6,Tuvalu,10877
Tuvalu,6,World,7424798884
Tuvalu,7,Tuvalu,11069
Tuvalu,7,World,7839239534
Uganda,1,Uganda,10317212
Uganda,1,World,3683819449
Uganda,2,Uganda,13284026
Uganda,2,World,4429116345
Uganda,3,Uganda,17586630
Uganda,3,World,5296605035
Uganda,4,Uganda,24020697
Uganda,4,World,6123035006
Uganda,5,Uganda,32341728
Uganda,5,World,6951443270
Uganda,6,Uganda,37477356
Uganda,6,World,7387332405
Uganda,7,Uganda,44404611
Uganda,7,World,7794845992
Ukraine,1,Ukraine,47279086
Ukraine,1,World,3646857575
Ukraine,2,Ukraine,49973920
Ukraine,2,World,4392426451
Ukraine,3,Ukraine,51589817
Ukraine,3,World,5262601848
Ukraine,4,Ukraine,48879755
Ukraine,4,World,6098175948
Ukraine,5,Ukraine,45683020
Ukraine,5,World,6938101978
Ukraine,6,Ukraine,44982564
Ukraine,6,World,7379827197
Ukraine,7,Ukraine,43909666
Ukraine,7,World,7795340937
United Arab Emirates,1,United Arab Emirates,298084
United Arab Emirates,1,World,3693838577
United Arab Emirates,2,United Arab Emirates,1014048
United Arab Emirates,2,World,4441386323
United Arab Emirates,3,United Arab Emirates,1900151
United Arab Emirates,3,World,5312291514
United Arab Emirates,4,United Arab Emirates,3275333
United Arab Emirates,4,World,6143780370
United Arab Emirates,5,United Arab Emirates,8481771
United Arab Emirates,5,World,6975303227
United Arab Emirates,6,United Arab Emirates,8916899
United Arab Emirates,6,World,7415892862
United Arab Emirates,7,United Arab Emirates,9287289
United Arab Emirates,7,World,7829963314
United Kingdom,1,United Kingdom,55650166
United Kingdom,1,World,3638486495
United Kingdom,2,United Kingdom,56326328
United Kingdom,2,World,4386074043
United Kingdom,3,United Kingdom,57210442
United Kingdom,3,World,5256981223
United Kingdom,4,United Kingdom,58850043
United Kingdom,4,World,6088205660
United Kingdom,5,United Kingdom,62760039
United Kingdom,5,World,6921024959
United Kingdom,6,United Kingdom,65224364
United Kingdom,6,World,7359585397
United Kingdom,7,United Kingdom,67059474
United Kingdom,7,World,7772191129
United States,1,United States,200328340
United States,1,World,3493808321
United States,2,United States,223140018
United States,2,World,4219260353
United States,3,United States,248083732
United States,3,World,5066107933
United States,4,United States,282398554
United States,4,World,5864657149
United States,5,United States,311182845
United States,5,World,6672602153
United States,6,United States,324607776
United States,6,World,7100201985
United States,7,United States,335942003
United States,7,World,7503308600
United States Virgin Islands,1,United States Virgin Islands,63446
United States Virgin Islands,1,World,3694073215
United States Virgin Islands,2,United States Virgin Islands,96640
United States Virgin Islands,2,World,4442303731
United States Virgin Islands,3,United States Virgin Islands,100685
United States Virgin Islands,3,World,5314090980
United States Virgin Islands,4,United States Virgin Islands,108185
United States Virgin Islands,4,World,6146947518
United States Virgin Islands,5,United States Virgin Islands,106142
United States Virgin Islands,5,World,6983678856
United States Virgin Islands,6,United States Virgin Islands,102803
United States Virgin Islands,6,World,7424706958
United States Virgin Islands,7,United States Virgin Islands,100442
United States Virgin Islands,7,World,7839150161
Uruguay,1,Uruguay,2790265
Uruguay,1,World,3691346396
Uruguay,2,Uruguay,2953750
Uruguay,2,World,4439446621
Uruguay,3,Uruguay,3117012
Uruguay,3,World,5311074653
Uruguay,4,Uruguay,3292224
Uruguay,4,World,6143763479
Uruguay,5,Uruguay,3352651
Uruguay,5,World,6980432347
Uruguay,6,Uruguay,3402818
Uruguay,6,World,7421406943
Uruguay,7,Uruguay,3429086
Uruguay,7,World,7835821517
Uzbekistan,1,Uzbekistan,12011361
Uzbekistan,1,World,3682125300
Uzbekistan,2,Uzbekistan,15947129
Uzbekistan,2,World,4426453242
Uzbekistan,3,Uzbekistan,20579100
Uzbekistan,3,World,5293612565
Uzbekistan,4,Uzbekistan,24925554
Uzbekistan,4,World,6122130149
Uzbekistan,5,Uzbekistan,28614227
Uzbekistan,5,World,6955170771
Uzbekistan,6,Uzbekistan,30949417
Uzbekistan,6,World,7393860344
Uzbekistan,7,Uzbekistan,33526656
Uzbekistan,7,World,7805723947
Vanuatu,1,Vanuatu,87019
Vanuatu,1,World,3694049642
Vanuatu,2,Vanuatu,118156
Vanuatu,2,World,4442282215
Vanuatu,3,Vanuatu,150882
Vanuatu,3,World,5314040783
Vanuatu,4,Vanuatu,192074
Vanuatu,4,World,6146863629
Vanuatu,5,Vanuatu,245453
Vanuatu,5,World,6983539545
Vanuatu,6,Vanuatu,276438
Vanuatu,6,World,7424533323
Vanuatu,7,Vanuatu,311685
Vanuatu,7,World,7838938918
Vatican City,1,Vatican City,752
Vatican City,1,World,3694135909
Vatican City,2,Vatican City,733
Vatican City,2,World,4442399638
Vatican City,3,Vatican City,700
Vatican City,3,World,5314190965
Vatican City,4,Vatican City,651
Vatican City,4,World,6147055052
Vatican City,5,Vatican City,596
Vatican City,5,World,6983784402
Vatican City,6,Vatican City,564
Vatican City,6,World,7424809197
Vatican City,7,Vatican City,520
Vatican City,7,World,7839250083
Venezuela,1,Venezuela,11355475
Venezuela,1,World,3682781186
Venezuela,2,Venezuela,15210443
Venezuela,2,World,4427189928
Venezuela,3,Venezuela,19750579
Venezuela,3,World,5294441086
Venezuela,4,Venezuela,24427729
Venezuela,4,World,6122627974
Venezuela,5,Venezuela,28715022
Venezuela,5,World,6955069976
Venezuela,6,Venezuela,30529716
Venezuela,6,World,7394280045
Venezuela,7,Venezuela,28490453
Venezuela,7,World,7810760150
Vietnam,1,Vietnam,41928849
Vietnam,1,World,3652207812
Vietnam,2,Vietnam,52968270
Vietnam,2,World,4389432101
Vietnam,3,Vietnam,66912613
Vietnam,3,World,5247279052
Vietnam,4,Vietnam,79001142
Vietnam,4,World,6068054561
Vietnam,5,Vietnam,87411012
Vietnam,5,World,6896373986
Vietnam,6,Vietnam,92191398
Vietnam,6,World,7332618363
Vietnam,7,Vietnam,96648685
Vietnam,7,World,7742601918
Wallis and Futuna,1,Wallis and Futuna,9377
Wallis and Futuna,1,World,3694127284
Wallis and Futuna,2,Wallis and Futuna,11315
Wallis and Futuna,2,World,4442389056
Wallis and Futuna,3,Wallis and Futuna,13454
Wallis and Futuna,3,World,5314178211
Wallis and Futuna,4,Wallis and Futuna,14723
Wallis and Futuna,4,World,6147040980
Wallis and Futuna,5,Wallis and Futuna,13142
Wallis and Futuna,5,World,6983771856
Wallis and Futuna,6,Wallis and Futuna,12182
Wallis and Futuna,6,World,7424797579
Wallis and Futuna,7,Wallis and Futuna,11655
Wallis and Futuna,7,World,7839238948
Western Sahara,1,Western Sahara,76371
Western Sahara,1,World,3694060290
Western Sahara,2,Western Sahara,116775
Western Sahara,2,World,4442283596
Western Sahara,3,Western Sahara,178529
Western Sahara,3,World,5314013136
Western Sahara,4,Western Sahara,270375
Western Sahara,4,World,6146785328
Western Sahara,5,Western Sahara,413296
Western Sahara,5,World,6983371702
Western Sahara,6,Western Sahara,491824
Western Sahara,6,World,7424317937
Western Sahara,7,Western Sahara,556048
Western Sahara,7,World,7838694555
Yemen,1,Yemen,6843607
Yemen,1,World,3687293054
Yemen,2,Yemen,9204938
Yemen,2,World,4433195433
Yemen,3,Yemen,13375121
Yemen,3,World,5300816544
Yemen,4,Yemen,18628700
Yemen,4,World,6128427003
Yemen,5,Yemen,24743946
Yemen,5,World,6959041052
Yemen,6,Yemen,28516545
Yemen,6,World,7396293216
Yemen,7,Yemen,32284046
Yemen,7,World,7806966557
Zambia,1,Zambia,4281671
Zambia,1,World,3689854990
Zambia,2,Zambia,5720438
Zambia,2,World,4436679933
Zambia,3,Zambia,7686401
Zambia,3,World,5306505264
Zambia,4,Zambia,9891136
Zambia,4,World,6137164567
Zambia,5,Zambia,13792086
Zambia,5,World,6969992912
Zambia,6,Zambia,16248230
Zambia,6,World,7408561531
Zambia,7,Zambia,18927715
Zambia,7,World,7820322888
Zimbabwe,1,Zimbabwe,5202918
Zimbabwe,1,World,3688933743
Zimbabwe,2,Zimbabwe,7049926
Zimbabwe,2,World,4435350445
Zimbabwe,3,Zimbabwe,10113893
Zimbabwe,3,World,5304077772
Zimbabwe,4,Zimbabwe,11834676
Zimbabwe,4,World,6135221027
Zimbabwe,5,Zimbabwe,12839771
Zimbabwe,5,World,6970945227
Zimbabwe,6,Zimbabwe,14154937
Zimbabwe,6,World,7410654824
Zimbabwe,7,Zimbabwe,15669666
Zimbabwe,7,World,7823580937
